timestamp,value,hours,daylight,DayOfTheWeek,WeekDay,time_epoch,categories,anomaly
2013-11-24 10:00:00,22.84408842222222,10,1,6,0,13852872,1,0
2013-11-24 11:00:00,23.121374399999997,11,1,6,0,13852908,1,0
2013-11-24 12:00:00,23.30602897777778,12,1,6,0,13852944,1,0
2013-11-24 13:00:00,23.229457099999998,13,1,6,0,13852980,1,0
2013-11-24 14:00:00,23.594944588888886,14,1,6,0,13853016,1,0
2013-11-24 15:00:00,23.33305284444445,15,1,6,0,13853052,1,0
2013-11-24 16:00:00,23.339297599999995,16,1,6,0,13853088,1,0
2013-11-24 17:00:00,23.60149626111111,17,1,6,0,13853124,1,0
2013-11-24 18:00:00,23.888754383333335,18,1,6,0,13853160,1,0
2013-11-24 19:00:00,24.176880027777777,19,1,6,0,13853196,1,0
2013-11-24 20:00:00,23.843800005555554,20,1,6,0,13853232,1,0
2013-11-24 21:00:00,24.55526651111111,21,1,6,0,13853268,1,0
2013-11-24 22:00:00,24.65101272777778,22,1,6,0,13853304,1,0
2013-11-24 23:00:00,24.38270531111111,23,0,6,0,13853340,0,0
2013-11-25 00:00:00,24.34445144444444,0,0,0,1,13853376,2,0
2013-11-25 01:00:00,23.93958053888889,1,0,0,1,13853412,2,0
2013-11-25 02:00:00,24.531263244444443,2,0,0,1,13853448,2,0
2013-11-25 03:00:00,23.843885238888888,3,0,0,1,13853484,2,0
2013-11-25 04:00:00,23.869194894444448,4,0,0,1,13853520,2,0
2013-11-25 05:00:00,23.292811683333337,5,0,0,1,13853556,2,0
2013-11-25 06:00:00,23.777242294444445,6,0,0,1,13853592,2,0
2013-11-25 07:00:00,22.986167666666663,7,1,0,1,13853628,3,0
2013-11-25 08:00:00,23.10895533888889,8,1,0,1,13853664,3,0
2013-11-25 09:00:00,23.127375899999997,9,1,0,1,13853700,3,0
2013-11-25 10:00:00,23.33727193888889,10,1,0,1,13853736,3,0
2013-11-25 11:00:00,23.143145838888884,11,1,0,1,13853772,3,0
2013-11-25 12:00:00,23.90726096666667,12,1,0,1,13853808,3,0
2013-11-25 13:00:00,23.914699366666667,13,1,0,1,13853844,3,0
2013-11-25 14:00:00,24.026008961111113,14,1,0,1,13853880,3,0
2013-11-25 15:00:00,24.28162719444445,15,1,0,1,13853916,3,0
2013-11-25 16:00:00,23.7075603,16,1,0,1,13853952,3,0
2013-11-25 17:00:00,23.674216161111115,17,1,0,1,13853988,3,0
2013-11-25 18:00:00,23.606223888888888,18,1,0,1,13854024,3,0
2013-11-25 19:00:00,24.513482672222224,19,1,0,1,13854060,3,0
2013-11-25 20:00:00,24.653771455555557,20,1,0,1,13854096,3,0
2013-11-25 21:00:00,24.957706294444442,21,1,0,1,13854132,3,0
2013-11-25 22:00:00,24.07688266111111,22,1,0,1,13854168,3,0
2013-11-25 23:00:00,24.441947661111108,23,0,0,1,13854204,2,0
2013-11-26 00:00:00,24.82854571111111,0,0,1,1,13854240,2,0
2013-11-26 01:00:00,24.380930294444447,1,0,1,1,13854276,2,0
2013-11-26 02:00:00,24.314919533333338,2,0,1,1,13854312,2,0
2013-11-26 03:00:00,24.09673735555556,3,0,1,1,13854348,2,0
2013-11-26 04:00:00,24.826476405555553,4,0,1,1,13854384,2,0
2013-11-26 05:00:00,23.61912923888889,5,0,1,1,13854420,2,0
2013-11-26 06:00:00,23.78779731666667,6,0,1,1,13854456,2,0
2013-11-26 07:00:00,24.435901177777776,7,1,1,1,13854492,3,0
2013-11-26 08:00:00,24.15429820555556,8,1,1,1,13854528,3,0
2013-11-26 09:00:00,23.241238300000003,9,1,1,1,13854564,3,0
2013-11-26 10:00:00,23.78222575,10,1,1,1,13854600,3,0
2013-11-26 11:00:00,23.48962638888889,11,1,1,1,13854636,3,0
2013-11-26 12:00:00,24.39365118888889,12,1,1,1,13854672,3,0
2013-11-26 13:00:00,24.21163542222222,13,1,1,1,13854708,3,0
2013-11-26 14:00:00,24.10071978888889,14,1,1,1,13854744,3,0
2013-11-26 15:00:00,23.981395494444442,15,1,1,1,13854780,3,0
2013-11-26 16:00:00,24.40687960555556,16,1,1,1,13854816,3,0
2013-11-26 17:00:00,23.486911794444445,17,1,1,1,13854852,3,0
2013-11-26 18:00:00,23.41414329444445,18,1,1,1,13854888,3,0
2013-11-26 19:00:00,23.795958016666663,19,1,1,1,13854924,3,0
2013-11-26 20:00:00,24.422708633333336,20,1,1,1,13854960,3,0
2013-11-26 21:00:00,24.873696216666666,21,1,1,1,13854996,3,0
2013-11-26 22:00:00,25.000381750000003,22,1,1,1,13855032,3,0
2013-11-26 23:00:00,25.087477483333334,23,0,1,1,13855068,2,0
2013-11-27 00:00:00,25.08874653333333,0,0,2,1,13855104,2,0
2013-11-27 01:00:00,24.827965033333335,1,0,2,1,13855140,2,0
2013-11-27 02:00:00,24.54309401666667,2,0,2,1,13855176,2,0
2013-11-27 03:00:00,25.137983694444443,3,0,2,1,13855212,2,0
2013-11-27 04:00:00,25.196836766666664,4,0,2,1,13855248,2,0
2013-11-27 05:00:00,25.309095561111114,5,0,2,1,13855284,2,0
2013-11-27 06:00:00,25.06540251666667,6,0,2,1,13855320,2,0
2013-11-27 07:00:00,24.53427278888889,7,1,2,1,13855356,3,0
2013-11-27 08:00:00,24.5180699,8,1,2,1,13855392,3,0
2013-11-27 09:00:00,24.56750588888888,9,1,2,1,13855428,3,0
2013-11-27 10:00:00,23.882157683333332,10,1,2,1,13855464,3,0
2013-11-27 11:00:00,24.282329516666664,11,1,2,1,13855500,3,0
2013-11-27 12:00:00,24.045603811111114,12,1,2,1,13855536,3,0
2013-11-27 13:00:00,24.215908005555555,13,1,2,1,13855572,3,0
2013-11-27 14:00:00,24.466755316666667,14,1,2,1,13855608,3,0
2013-11-27 15:00:00,24.612193311111113,15,1,2,1,13855644,3,0
2013-11-27 16:00:00,24.586200005555554,16,1,2,1,13855680,3,0
2013-11-27 17:00:00,23.814860055555553,17,1,2,1,13855716,3,0
2013-11-27 18:00:00,24.23539158333333,18,1,2,1,13855752,3,0
2013-11-27 19:00:00,23.88222279444445,19,1,2,1,13855788,3,0
2013-11-27 20:00:00,24.760306527777775,20,1,2,1,13855824,3,0
2013-11-27 21:00:00,24.55778953888889,21,1,2,1,13855860,3,0
2013-11-27 22:00:00,24.469463688888887,22,1,2,1,13855896,3,0
2013-11-27 23:00:00,25.56035456111111,23,0,2,1,13855932,2,0
2013-11-28 00:00:00,25.09328647222222,0,0,3,1,13855968,2,0
2013-11-28 01:00:00,25.262701949999997,1,0,3,1,13856004,2,0
2013-11-28 02:00:00,25.746109511111115,2,0,3,1,13856040,2,0
2013-11-28 03:00:00,25.129988572222224,3,0,3,1,13856076,2,0
2013-11-28 04:00:00,25.739244866666663,4,0,3,1,13856112,2,0
2013-11-28 05:00:00,25.412420488888888,5,0,3,1,13856148,2,0
2013-11-28 06:00:00,24.949118588888894,6,0,3,1,13856184,2,0
2013-11-28 07:00:00,25.66179108333333,7,1,3,1,13856220,3,0
2013-11-28 08:00:00,25.06406209444445,8,1,3,1,13856256,3,0
2013-11-28 09:00:00,24.55043866111111,9,1,3,1,13856292,3,0
2013-11-28 10:00:00,24.383935199999996,10,1,3,1,13856328,3,0
2013-11-28 11:00:00,23.83963968333333,11,1,3,1,13856364,3,0
2013-11-28 12:00:00,24.474600227777778,12,1,3,1,13856400,3,0
2013-11-28 13:00:00,23.880074022222225,13,1,3,1,13856436,3,0
2013-11-28 14:00:00,24.84328193333333,14,1,3,1,13856472,3,0
2013-11-28 15:00:00,24.93211557222222,15,1,3,1,13856508,3,0
2013-11-28 16:00:00,24.21875898888889,16,1,3,1,13856544,3,0
2013-11-28 17:00:00,24.124195983333337,17,1,3,1,13856580,3,0
2013-11-28 18:00:00,24.515008261111106,18,1,3,1,13856616,3,0
2013-11-28 19:00:00,24.92073057222222,19,1,3,1,13856652,3,0
2013-11-28 20:00:00,24.646128561111116,20,1,3,1,13856688,3,0
2013-11-28 21:00:00,24.355594816666667,21,1,3,1,13856724,3,0
2013-11-28 22:00:00,24.705126127777778,22,1,3,1,13856760,3,0
2013-11-28 23:00:00,24.893802316666665,23,0,3,1,13856796,2,0
2013-11-29 00:00:00,26.125507016666663,0,0,4,1,13856832,2,1
2013-11-29 01:00:00,25.670872250000002,1,0,4,1,13856868,2,0
2013-11-29 02:00:00,25.821068322222224,2,0,4,1,13856904,2,0
2013-11-29 03:00:00,26.242408044444442,3,0,4,1,13856940,2,0
2013-11-29 04:00:00,26.04872642222222,4,0,4,1,13856976,2,0
2013-11-29 05:00:00,26.052966499999997,5,0,4,1,13857012,2,0
2013-11-29 06:00:00,26.042560555555557,6,0,4,1,13857048,2,0
2013-11-29 07:00:00,25.312391738888888,7,1,4,1,13857084,3,1
2013-11-29 08:00:00,24.77447132777778,8,1,4,1,13857120,3,0
2013-11-29 09:00:00,24.96944160555556,9,1,4,1,13857156,3,0
2013-11-29 10:00:00,25.83086546666667,10,1,4,1,13857192,3,0
2013-11-29 11:00:00,24.966818255555552,11,1,4,1,13857228,3,0
2013-11-29 12:00:00,25.493164438888886,12,1,4,1,13857264,3,0
2013-11-29 13:00:00,25.099818194444442,13,1,4,1,13857300,3,0
2013-11-29 14:00:00,25.299731272222218,14,1,4,1,13857336,3,0
2013-11-29 15:00:00,24.90879476666667,15,1,4,1,13857372,3,0
2013-11-29 16:00:00,25.21121528888889,16,1,4,1,13857408,3,0
2013-11-29 17:00:00,25.61371228333333,17,1,4,1,13857444,3,0
2013-11-29 18:00:00,25.081369822222225,18,1,4,1,13857480,3,0
2013-11-29 19:00:00,24.98398447777778,19,1,4,1,13857516,3,0
2013-11-29 20:00:00,25.468436038888893,20,1,4,1,13857552,3,0
2013-11-29 21:00:00,24.81186244444445,21,1,4,1,13857588,3,0
2013-11-29 22:00:00,25.642798855555554,22,1,4,1,13857624,3,1
2013-11-29 23:00:00,25.260921788888886,23,0,4,1,13857660,2,0
2013-11-30 00:00:00,25.49144742777778,0,0,5,0,13857696,0,0
2013-11-30 01:00:00,25.365913655555556,1,0,5,0,13857732,0,0
2013-11-30 02:00:00,25.947739427777776,2,0,5,0,13857768,0,0
2013-11-30 03:00:00,25.833860327777774,3,0,5,0,13857804,0,0
2013-11-30 04:00:00,25.011119644444445,4,0,5,0,13857840,0,0
2013-11-30 05:00:00,25.60635420555555,5,0,5,0,13857876,0,0
2013-11-30 06:00:00,24.84646017222222,6,0,5,0,13857912,0,0
2013-11-30 07:00:00,24.69766782777778,7,1,5,0,13857948,1,0
2013-11-30 08:00:00,25.014138638888895,8,1,5,0,13857984,1,0
2013-11-30 09:00:00,25.616917394444446,9,1,5,0,13858020,1,0
2013-11-30 10:00:00,24.644428216666668,10,1,5,0,13858056,1,0
2013-11-30 11:00:00,24.94151625,11,1,5,0,13858092,1,0
2013-11-30 12:00:00,25.023748616666666,12,1,5,0,13858128,1,0
2013-11-30 13:00:00,25.52305193333334,13,1,5,0,13858164,1,0
2013-11-30 14:00:00,25.417041511111115,14,1,5,0,13858200,1,0
2013-11-30 15:00:00,25.30950109444445,15,1,5,0,13858236,1,0
2013-11-30 16:00:00,24.92411218888889,16,1,5,0,13858272,1,0
2013-11-30 17:00:00,25.854726544444446,17,1,5,0,13858308,1,0
2013-11-30 18:00:00,25.766157655555556,18,1,5,0,13858344,1,0
2013-11-30 19:00:00,26.00560430555555,19,1,5,0,13858380,1,0
2013-11-30 20:00:00,25.40825479444445,20,1,5,0,13858416,1,0
2013-11-30 21:00:00,25.464199688888886,21,1,5,0,13858452,1,0
2013-11-30 22:00:00,25.870360900000005,22,1,5,0,13858488,1,0
2013-11-30 23:00:00,25.801812666666667,23,0,5,0,13858524,0,0
2013-12-01 00:00:00,25.881811566666663,0,0,6,0,13858560,0,0
2013-12-01 01:00:00,25.297338994444445,1,0,6,0,13858596,0,0
2013-12-01 02:00:00,25.3503636,2,0,6,0,13858632,0,0
2013-12-01 03:00:00,25.627028472222225,3,0,6,0,13858668,0,0
2013-12-01 04:00:00,25.48112937777778,4,0,6,0,13858704,0,0
2013-12-01 05:00:00,25.249201149999994,5,0,6,0,13858740,0,0
2013-12-01 06:00:00,24.990948450000005,6,0,6,0,13858776,0,0
2013-12-01 07:00:00,24.155038833333336,7,1,6,0,13858812,1,0
2013-12-01 08:00:00,24.07391833888889,8,1,6,0,13858848,1,0
2013-12-01 09:00:00,24.38764943333333,9,1,6,0,13858884,1,0
2013-12-01 10:00:00,24.77859786111111,10,1,6,0,13858920,1,0
2013-12-01 11:00:00,23.728322333333345,11,1,6,0,13858956,1,0
2013-12-01 12:00:00,24.08625238888889,12,1,6,0,13858992,1,0
2013-12-01 13:00:00,23.817913505555552,13,1,6,0,13859028,1,0
2013-12-01 14:00:00,24.432873500000003,14,1,6,0,13859064,1,0
2013-12-01 15:00:00,24.1540592,15,1,6,0,13859100,1,0
2013-12-01 16:00:00,24.00019138888889,16,1,6,0,13859136,1,0
2013-12-01 17:00:00,24.599740038888893,17,1,6,0,13859172,1,0
2013-12-01 18:00:00,24.695379399999997,18,1,6,0,13859208,1,0
2013-12-01 19:00:00,24.483416955555555,19,1,6,0,13859244,1,0
2013-12-01 20:00:00,24.297574166666653,20,1,6,0,13859280,1,0
2013-12-01 21:00:00,25.054793166666666,21,1,6,0,13859316,1,0
2013-12-01 22:00:00,24.64024099444445,22,1,6,0,13859352,1,0
2013-12-01 23:00:00,24.9535282,23,0,6,0,13859388,0,0
2013-12-02 00:00:00,24.12103739444445,0,0,0,1,13859424,2,0
2013-12-02 01:00:00,24.74742625555556,1,0,0,1,13859460,2,0
2013-12-02 02:00:00,24.220868350000003,2,0,0,1,13859496,2,0
2013-12-02 03:00:00,23.831038616666667,3,0,0,1,13859532,2,0
2013-12-02 04:00:00,24.12905505,4,0,0,1,13859568,2,0
2013-12-02 05:00:00,23.612144927777777,5,0,0,1,13859604,2,0
2013-12-02 06:00:00,23.78184701111111,6,0,0,1,13859640,2,0
2013-12-02 07:00:00,22.825529544444446,7,1,0,1,13859676,3,0
2013-12-02 08:00:00,23.227010877777776,8,1,0,1,13859712,3,0
2013-12-02 09:00:00,22.989560261111112,9,1,0,1,13859748,3,0
2013-12-02 10:00:00,23.56690137777778,10,1,0,1,13859784,3,0
2013-12-02 11:00:00,24.18618805,11,1,0,1,13859820,3,0
2013-12-02 12:00:00,23.93940381111111,12,1,0,1,13859856,3,0
2013-12-02 13:00:00,24.205202822222223,13,1,0,1,13859892,3,0
2013-12-02 14:00:00,23.83695771111111,14,1,0,1,13859928,3,0
2013-12-02 15:00:00,23.37892666666667,15,1,0,1,13859964,3,0
2013-12-02 16:00:00,24.32001104444445,16,1,0,1,13860000,3,0
2013-12-02 17:00:00,23.44473781111111,17,1,0,1,13860036,3,0
2013-12-02 18:00:00,24.01888291111111,18,1,0,1,13860072,3,0
2013-12-02 19:00:00,23.707680966666665,19,1,0,1,13860108,3,0
2013-12-02 20:00:00,23.697459672222223,20,1,0,1,13860144,3,0
2013-12-02 21:00:00,23.70827537222222,21,1,0,1,13860180,3,0
2013-12-02 22:00:00,23.797242666666666,22,1,0,1,13860216,3,0
2013-12-02 23:00:00,24.49385037222222,23,0,0,1,13860252,2,0
2013-12-03 00:00:00,23.973766738888887,0,0,1,1,13860288,2,0
2013-12-03 01:00:00,23.90513283888889,1,0,1,1,13860324,2,0
2013-12-03 02:00:00,24.36608715555555,2,0,1,1,13860360,2,0
2013-12-03 03:00:00,23.533907650000003,3,0,1,1,13860396,2,0
2013-12-03 04:00:00,24.17538655555556,4,0,1,1,13860432,2,0
2013-12-03 05:00:00,23.72704632777778,5,0,1,1,13860468,2,0
2013-12-03 06:00:00,23.240344588888888,6,0,1,1,13860504,2,0
2013-12-03 07:00:00,23.16735738333333,7,1,1,1,13860540,3,0
2013-12-03 08:00:00,23.131547244444448,8,1,1,1,13860576,3,0
2013-12-03 09:00:00,23.009096494444446,9,1,1,1,13860612,3,0
2013-12-03 10:00:00,23.22331820555556,10,1,1,1,13860648,3,0
2013-12-03 11:00:00,23.320930633333333,11,1,1,1,13860684,3,0
2013-12-03 12:00:00,23.797051350000004,12,1,1,1,13860720,3,0
2013-12-03 13:00:00,23.87299511666666,13,1,1,1,13860756,3,0
2013-12-03 14:00:00,23.2082558,14,1,1,1,13860792,3,0
2013-12-03 15:00:00,23.96390646111111,15,1,1,1,13860828,3,0
2013-12-03 16:00:00,23.266665927777783,16,1,1,1,13860864,3,0
2013-12-03 17:00:00,24.319713811111114,17,1,1,1,13860900,3,0
2013-12-03 18:00:00,23.895630511111108,18,1,1,1,13860936,3,0
2013-12-03 19:00:00,24.16932257222222,19,1,1,1,13860972,3,0
2013-12-03 20:00:00,24.584768866666664,20,1,1,1,13861008,3,0
2013-12-03 21:00:00,24.28361450555555,21,1,1,1,13861044,3,0
2013-12-03 22:00:00,25.114766655555556,22,1,1,1,13861080,3,0
2013-12-03 23:00:00,25.168887005555558,23,0,1,1,13861116,2,0
2013-12-04 00:00:00,24.395568744444443,0,0,2,1,13861152,2,0
2013-12-04 01:00:00,24.815855294444447,1,0,2,1,13861188,2,0
2013-12-04 02:00:00,24.303154566666667,2,0,2,1,13861224,2,0
2013-12-04 03:00:00,23.999658127777778,3,0,2,1,13861260,2,0
2013-12-04 04:00:00,24.552135650000004,4,0,2,1,13861296,2,0
2013-12-04 05:00:00,24.496124100000003,5,0,2,1,13861332,2,0
2013-12-04 06:00:00,24.466688416666663,6,0,2,1,13861368,2,0
2013-12-04 07:00:00,24.051815638888893,7,1,2,1,13861404,3,0
2013-12-04 08:00:00,23.450291949999997,8,1,2,1,13861440,3,0
2013-12-04 09:00:00,23.999500944444446,9,1,2,1,13861476,3,0
2013-12-04 10:00:00,23.371012172222226,10,1,2,1,13861512,3,0
2013-12-04 11:00:00,24.248261605555555,11,1,2,1,13861548,3,0
2013-12-04 12:00:00,23.72677625555556,12,1,2,1,13861584,3,0
2013-12-04 13:00:00,24.140586205555554,13,1,2,1,13861620,3,0
2013-12-04 14:00:00,23.333737994444448,14,1,2,1,13861656,3,0
2013-12-04 15:00:00,23.364210944444444,15,1,2,1,13861692,3,0
2013-12-04 16:00:00,23.672639183333338,16,1,2,1,13861728,3,0
2013-12-04 17:00:00,24.073872711111115,17,1,2,1,13861764,3,0
2013-12-04 18:00:00,24.41507089444444,18,1,2,1,13861800,3,0
2013-12-04 19:00:00,24.213990416666668,19,1,2,1,13861836,3,0
2013-12-04 20:00:00,24.455688755555553,20,1,2,1,13861872,3,0
2013-12-04 21:00:00,24.776121105555553,21,1,2,1,13861908,3,0
2013-12-04 22:00:00,24.982899688888892,22,1,2,1,13861944,3,0
2013-12-04 23:00:00,25.12440638333333,23,0,2,1,13861980,2,0
2013-12-05 00:00:00,24.42892825,0,0,3,1,13862016,2,0
2013-12-05 01:00:00,25.217261122222222,1,0,3,1,13862052,2,0
2013-12-05 02:00:00,24.913614755555557,2,0,3,1,13862088,2,0
2013-12-05 03:00:00,25.231538994444442,3,0,3,1,13862124,2,0
2013-12-05 04:00:00,24.438546216666666,4,0,3,1,13862160,2,0
2013-12-05 05:00:00,24.813069277777775,5,0,3,1,13862196,2,0
2013-12-05 06:00:00,24.13753644444443,6,0,3,1,13862232,2,0
2013-12-05 07:00:00,24.565662622222224,7,1,3,1,13862268,3,0
2013-12-05 08:00:00,24.622272105555552,8,1,3,1,13862304,3,0
2013-12-05 09:00:00,23.856083722222223,9,1,3,1,13862340,3,0
2013-12-05 10:00:00,24.154680888888883,10,1,3,1,13862376,3,0
2013-12-05 11:00:00,23.98383863333333,11,1,3,1,13862412,3,0
2013-12-05 12:00:00,23.499675049999997,12,1,3,1,13862448,3,0
2013-12-05 13:00:00,23.503468833333333,13,1,3,1,13862484,3,0
2013-12-05 14:00:00,24.38959046111111,14,1,3,1,13862520,3,0
2013-12-05 15:00:00,23.915093161111106,15,1,3,1,13862556,3,0
2013-12-05 16:00:00,24.21444265,16,1,3,1,13862592,3,0
2013-12-05 17:00:00,23.821151311111112,17,1,3,1,13862628,3,0
2013-12-05 18:00:00,24.040628616666666,18,1,3,1,13862664,3,0
2013-12-05 19:00:00,24.713168416666665,19,1,3,1,13862700,3,0
2013-12-05 20:00:00,24.172211149999995,20,1,3,1,13862736,3,0
2013-12-05 21:00:00,24.861593027777776,21,1,3,1,13862772,3,0
2013-12-05 22:00:00,24.82490803888889,22,1,3,1,13862808,3,0
2013-12-05 23:00:00,25.213861899999998,23,0,3,1,13862844,2,0
2013-12-06 00:00:00,24.37422315555555,0,0,4,1,13862880,2,0
2013-12-06 01:00:00,25.36423922222222,1,0,4,1,13862916,2,0
2013-12-06 02:00:00,24.681502816666665,2,0,4,1,13862952,2,0
2013-12-06 03:00:00,24.283645572222227,3,0,4,1,13862988,2,0
2013-12-06 04:00:00,23.92260085,4,0,4,1,13863024,2,0
2013-12-06 05:00:00,24.502798633333335,5,0,4,1,13863060,2,0
2013-12-06 06:00:00,24.23566896111111,6,0,4,1,13863096,2,0
2013-12-06 07:00:00,24.49142246666667,7,1,4,1,13863132,3,0
2013-12-06 08:00:00,24.05208658888889,8,1,4,1,13863168,3,0
2013-12-06 09:00:00,23.78022537222222,9,1,4,1,13863204,3,0
2013-12-06 10:00:00,23.99729352777778,10,1,4,1,13863240,3,0
2013-12-06 11:00:00,24.445586772222228,11,1,4,1,13863276,3,0
2013-12-06 12:00:00,23.627770672222223,12,1,4,1,13863312,3,0
2013-12-06 13:00:00,23.835667927777777,13,1,4,1,13863348,3,0
2013-12-06 14:00:00,23.42594415555556,14,1,4,1,13863384,3,0
2013-12-06 15:00:00,23.22469573333333,15,1,4,1,13863420,3,0
2013-12-06 16:00:00,23.597511522222216,16,1,4,1,13863456,3,0
2013-12-06 17:00:00,24.060153211111114,17,1,4,1,13863492,3,0
2013-12-06 18:00:00,23.906770583333337,18,1,4,1,13863528,3,0
2013-12-06 19:00:00,24.57343505555555,19,1,4,1,13863564,3,0
2013-12-06 20:00:00,24.268842055555556,20,1,4,1,13863600,3,0
2013-12-06 21:00:00,23.845242572222226,21,1,4,1,13863636,3,0
2013-12-06 22:00:00,24.929678544444442,22,1,4,1,13863672,3,0
2013-12-06 23:00:00,24.776973655555555,23,0,4,1,13863708,2,0
2013-12-07 00:00:00,24.07700795555556,0,0,5,0,13863744,0,0
2013-12-07 01:00:00,24.140101727777783,1,0,5,0,13863780,0,0
2013-12-07 02:00:00,24.47939163888889,2,0,5,0,13863816,0,0
2013-12-07 03:00:00,23.865314888888886,3,0,5,0,13863852,0,0
2013-12-07 04:00:00,24.449542022222218,4,0,5,0,13863888,0,0
2013-12-07 05:00:00,24.363545833333333,5,0,5,0,13863924,0,0
2013-12-07 06:00:00,24.040030383333335,6,0,5,0,13863960,0,0
2013-12-07 07:00:00,24.06208261666667,7,1,5,0,13863996,1,0
2013-12-07 08:00:00,23.711188777777764,8,1,5,0,13864032,1,0
2013-12-07 09:00:00,23.793253405555554,9,1,5,0,13864068,1,0
2013-12-07 10:00:00,23.623926966666666,10,1,5,0,13864104,1,0
2013-12-07 11:00:00,23.419948194444444,11,1,5,0,13864140,1,0
2013-12-07 12:00:00,23.947303683333327,12,1,5,0,13864176,1,0
2013-12-07 13:00:00,23.752544222222223,13,1,5,0,13864212,1,0
2013-12-07 14:00:00,23.623766177777775,14,1,5,0,13864248,1,0
2013-12-07 15:00:00,24.346798677777784,15,1,5,0,13864284,1,0
2013-12-07 16:00:00,23.457856066666665,16,1,5,0,13864320,1,0
2013-12-07 17:00:00,24.146720805555553,17,1,5,0,13864356,1,0
2013-12-07 18:00:00,24.63099373888889,18,1,5,0,13864392,1,0
2013-12-07 19:00:00,24.887283327777777,19,1,5,0,13864428,1,0
2013-12-07 20:00:00,24.408536283333333,20,1,5,0,13864464,1,0
2013-12-07 21:00:00,24.20157237777778,21,1,5,0,13864500,1,0
2013-12-07 22:00:00,25.114223394444444,22,1,5,0,13864536,1,0
2013-12-07 23:00:00,24.927996694444445,23,0,5,0,13864572,0,0
2013-12-08 00:00:00,24.136693850000004,0,0,6,0,13864608,0,0
2013-12-08 01:00:00,24.763499938888895,1,0,6,0,13864644,0,0
2013-12-08 02:00:00,24.48046221666667,2,0,6,0,13864680,0,0
2013-12-08 03:00:00,24.449803083333336,3,0,6,0,13864716,0,0
2013-12-08 04:00:00,23.78153108888889,4,0,6,0,13864752,0,0
2013-12-08 05:00:00,23.998917888888894,5,0,6,0,13864788,0,0
2013-12-08 06:00:00,24.488857588888887,6,0,6,0,13864824,0,0
2013-12-08 07:00:00,23.757615761111115,7,1,6,0,13864860,1,0
2013-12-08 08:00:00,23.623344038888888,8,1,6,0,13864896,1,0
2013-12-08 09:00:00,23.69013741666667,9,1,6,0,13864932,1,0
2013-12-08 10:00:00,23.96690042222222,10,1,6,0,13864968,1,0
2013-12-08 11:00:00,23.538632211111114,11,1,6,0,13865004,1,0
2013-12-08 12:00:00,24.099806105555558,12,1,6,0,13865040,1,0
2013-12-08 13:00:00,23.85421736666667,13,1,6,0,13865076,1,0
2013-12-08 14:00:00,23.53995098333333,14,1,6,0,13865112,1,0
2013-12-08 15:00:00,23.73977367777778,15,1,6,0,13865148,1,0
2013-12-08 16:00:00,24.229546788888886,16,1,6,0,13865184,1,0
2013-12-08 17:00:00,23.556375050000003,17,1,6,0,13865220,1,0
2013-12-08 18:00:00,24.520735333333327,18,1,6,0,13865256,1,0
2013-12-08 19:00:00,23.886780833333333,19,1,6,0,13865292,1,0
2013-12-08 20:00:00,24.192553411111117,20,1,6,0,13865328,1,0
2013-12-08 21:00:00,24.038236449999996,21,1,6,0,13865364,1,0
2013-12-08 22:00:00,23.554757799999997,22,1,6,0,13865400,1,0
2013-12-08 23:00:00,23.49325887777778,23,0,6,0,13865436,0,0
2013-12-09 00:00:00,23.982808555555557,0,0,0,1,13865472,2,0
2013-12-09 01:00:00,24.04783076666667,1,0,0,1,13865508,2,0
2013-12-09 02:00:00,23.99481316666667,2,0,0,1,13865544,2,0
2013-12-09 03:00:00,23.297590622222224,3,0,0,1,13865580,2,0
2013-12-09 04:00:00,23.40780776111111,4,0,0,1,13865616,2,0
2013-12-09 05:00:00,23.43707208888889,5,0,0,1,13865652,2,0
2013-12-09 06:00:00,23.432580855555557,6,0,0,1,13865688,2,0
2013-12-09 07:00:00,22.431339566666665,7,1,0,1,13865724,3,0
2013-12-09 08:00:00,22.837164338888886,8,1,0,1,13865760,3,0
2013-12-09 09:00:00,22.878293561111114,9,1,0,1,13865796,3,0
2013-12-09 10:00:00,22.468395222222227,10,1,0,1,13865832,3,0
2013-12-09 11:00:00,23.11888526666667,11,1,0,1,13865868,3,0
2013-12-09 12:00:00,23.056117377777777,12,1,0,1,13865904,3,0
2013-12-09 13:00:00,22.38936716666667,13,1,0,1,13865940,3,0
2013-12-09 14:00:00,22.416134977777784,14,1,0,1,13865976,3,0
2013-12-09 15:00:00,22.34441082777778,15,1,0,1,13866012,3,0
2013-12-09 16:00:00,22.932858055555556,16,1,0,1,13866048,3,0
2013-12-09 17:00:00,22.93943706111111,17,1,0,1,13866084,3,0
2013-12-09 18:00:00,22.793668049999997,18,1,0,1,13866120,3,0
2013-12-09 19:00:00,23.18782118888889,19,1,0,1,13866156,3,0
2013-12-09 20:00:00,23.316336933333336,20,1,0,1,13866192,3,0
2013-12-09 21:00:00,23.264051505555553,21,1,0,1,13866228,3,0
2013-12-09 22:00:00,23.403833861111114,22,1,0,1,13866264,3,0
2013-12-09 23:00:00,23.633714422222226,23,0,0,1,13866300,2,0
2013-12-10 00:00:00,23.659612566666667,0,0,1,1,13866336,2,0
2013-12-10 01:00:00,22.928866155555554,1,0,1,1,13866372,2,0
2013-12-10 02:00:00,23.283104383333335,2,0,1,1,13866408,2,0
